,index,client_id,num_dist_account,choice_type,expenditure_type,income_type,account_transfer_operation,card_operation,choice_operation,deposit_operation,operation_unknown,transfer_from_account_operation
2352,2352,2571,1,0.0,192112.8,240147.8,53776.0,4000.0,134336.8,238059.0,2088.8,0.0
2353,2353,2572,1,0.0,50100.0,87228.0,0.0,800.0,49300.0,83819.0,3409.0,0.0
2354,2354,2573,1,0.0,77979.0,94137.4,30060.0,0.0,47919.0,31500.0,2517.4,60120.0
2355,2355,2574,1,0.0,21591.8,43513.1,19305.0,0.0,2286.8,1000.0,679.1,41834.0
2356,2356,2575,1,16767.0,421460.0,483284.3,0.0,5000.0,433227.0,480180.0,3104.3,0.0
2357,2357,2576,2,0.0,496484.0,612697.4,281282.0,0.0,215202.0,800.0,16250.4,595647.0
2358,2358,2577,1,377283.0,478770.9,851752.3,0.0,0.0,856053.9,107700.0,4660.3,739392.0
2359,2359,2578,2,0.0,954202.2,1023410.0,120153.0,0.0,834049.2,1012993.0,10417.0,0.0
2360,2360,2579,1,152359.0,2220370.6,2450558.4,224628.2,33000.0,2115101.4,2435976.0,14582.4,0.0
2361,2361,2580,2,126092.0,2417087.7,2617709.6,666720.0,48700.0,1827759.7,2601616.0,16093.6,0.0
2362,2362,2581,1,92460.0,1049808.3,1164264.3,560799.5,0.0,581468.8,3600.0,4344.3,1156320.0
2363,2363,2582,1,0.0,602041.8,650866.8,262073.0,6000.0,333968.8,643388.0,7478.8,0.0
2364,2364,2583,2,0.0,920136.4,996520.0,493314.0,0.0,426822.4,610844.0,10826.0,374850.0
2365,2365,2584,1,0.0,44053.0,65678.8,32824.0,0.0,11229.0,1100.0,1198.8,63380.0
2366,2366,2585,1,0.0,147469.0,173714.1,75504.0,0.0,71965.0,400.0,2764.1,170550.0
2367,2367,2586,2,0.0,311525.8,371626.0,158318.0,0.0,153207.8,218859.0,4765.0,148002.0
2368,2368,2588,1,0.0,652197.2,694730.6,201957.0,38600.0,411640.2,689156.0,5574.6,0.0
2369,2369,2589,1,0.0,169812.4,191556.1,80655.0,0.0,89157.40000000001,189268.0,2288.1,0.0
2370,2370,2590,1,0.0,180843.8,203332.1,95808.0,0.0,85035.8,201067.0,2265.1,0.0
2371,2371,2591,1,153703.0,2022670.2,2216415.4,418038.0,42800.0,1715535.2,2203042.0,13373.4,0.0
2372,2372,2592,1,0.0,312727.8,378570.2,0.0,0.0,312727.8,370312.0,8258.2,0.0
2373,2373,2593,1,0.0,397049.6,416430.2,151592.0,0.0,245457.6,200.0,5883.2,410347.0
2374,2374,2594,1,0.0,127472.8,216468.2,44834.0,0.0,82638.8,500.0,6121.2,209847.0
2375,2375,2595,1,83524.0,746435.8,888768.1,310454.0,13900.0,505605.8,1400.0,5365.1,882003.0
2376,2376,2596,1,0.0,291608.4,310681.8,152712.0,0.0,138896.4,307074.0,3607.8,0.0
2377,2377,2597,1,0.0,1363819.6,1416325.5,583789.0,0.0,780030.6,1407371.0,8954.5,0.0
2378,2378,2598,1,0.0,1156160.6,1228090.1,169936.0,0.0,986224.6,1217811.0,10279.1,0.0
2379,2379,2599,1,0.0,1233627.0,1321565.0,381584.0,0.0,852043.0,1310255.0,11310.0,0.0
2380,2380,2600,1,0.0,772501.4,842505.1,368640.0,0.0,403861.4,830021.0,12484.1,0.0
2381,2381,2601,2,72117.0,660080.3,797096.1,12679.5,27600.0,691917.8,130954.0,6810.1,659332.0
2382,2382,2602,2,0.0,355908.6,387357.8,63332.0,0.0,292576.6,383071.0,4286.8,0.0
2383,2383,2603,1,96835.0,663105.0,861715.8,425915.0,0.0,334025.0,287500.0,8975.8,565240.0
2384,2384,2604,1,0.0,287827.6,311484.6,151716.0,0.0,136111.6,200.0,3805.6,307479.0
2385,2385,2605,1,0.0,263618.60000000003,315747.7,132132.0,0.0,131486.6,311792.0,3955.7,0.0
2386,2386,2606,2,0.0,493202.39999999997,552959.7,251306.0,0.0,241896.4,1100.0,8783.7,543076.0
2387,2387,2607,1,0.0,248948.19999999998,273068.8,123076.0,0.0,125872.2,38900.0,5512.8,228656.0
2388,2388,2608,1,0.0,580263.0,643862.7,320879.0,0.0,259384.0,635938.0,7924.7,0.0
2389,2389,2609,2,0.0,407416.2,482982.4,81774.0,0.0,325642.2,338365.0,7051.4,137566.0
2390,2390,2611,1,0.0,356299.4,463538.2,128876.0,34900.0,192523.4,455368.0,8170.2,0.0
2391,2391,2612,1,0.0,813655.0,855889.4,386679.0,0.0,426976.0,849401.0,6488.400000000001,0.0
2392,2392,2613,2,287441.0,1847738.6,2303648.5,198540.0,9400.0,1927239.5999999999,2291750.0,11898.5,0.0
2393,2393,2614,1,0.0,560687.8,596198.2,200192.0,0.0,360495.8,593235.0,2963.2,0.0
2394,2394,2615,1,35287.0,369900.0,468617.1,0.0,0.0,405187.0,466142.0,2475.1,0.0
2395,2395,2616,1,0.0,364331.4,410430.10000000003,144300.0,0.0,220031.4,400.0,8558.1,401472.0
2396,2396,2617,1,0.0,64051.2,87453.4,46200.0,0.0,17851.2,200.0,2176.4,85077.0
2397,2397,2619,1,0.0,1264515.4,1359670.9,418200.0,24500.0,821815.4,1349071.0,10599.9,0.0
2398,2398,2620,1,71976.0,685568.8,793881.5,15006.0,0.0,742538.8,788768.0,5113.5,0.0
2399,2399,2621,1,54054.0,676320.0,783555.2,252450.0,0.0,477924.0,779097.0,4458.2,0.0
2400,2400,2622,2,106047.0,1028037.4,1258208.6,292493.0,3000.0,838591.4,879562.0,9406.6,369240.0
2401,2401,2624,1,411320.0,1632546.8,2109232.1,166626.0,45800.0,1831440.8,2096631.0,12601.1,0.0
2402,2402,2625,1,0.0,1115586.2,1215699.7,0.0,41300.0,1074286.2,1204125.0,11574.7,0.0
2403,2403,2627,2,0.0,580880.8,647974.5,305526.0,0.0,275354.8,332681.0,9869.5,305424.0
2404,2404,2628,1,0.0,38784.4,56905.3,29130.0,0.0,9654.4,600.0,958.3,55347.0
2405,2405,2629,2,0.0,302424.4,351937.9,200087.0,0.0,102337.4,1500.0,5516.9,344921.0
2406,2406,2630,1,0.0,115191.2,135182.4,75440.0,0.0,39751.2,600.0,1742.4,132840.0
2407,2407,2631,1,0.0,84811.6,98136.5,41888.0,0.0,42923.6,600.0,1041.5,96495.0
2408,2408,2632,1,0.0,100900.0,136822.6,0.0,0.0,100900.0,132775.0,4047.6,0.0
2409,2409,2633,1,0.0,76645.2,96185.3,52991.0,0.0,23654.2,600.0,1857.3,93728.0
2410,2410,2634,2,0.0,913009.2,996398.0,162443.0,0.0,750566.2,989462.0,6936.0,0.0
2411,2411,2635,1,0.0,396405.2,451572.5,0.0,10000.0,386405.2,441715.0,9857.5,0.0
2412,2412,2636,1,0.0,432062.4,448616.7,122645.0,0.0,309417.4,445834.0,2782.7000000000003,0.0
2413,2413,2637,1,0.0,369717.2,398831.8,157248.0,0.0,212469.2,600.0,6242.8,391989.0
2414,2414,2638,1,0.0,276323.8,302595.1,180730.0,0.0,95593.8,700.0,5225.1,296670.0
2415,2415,2639,1,0.0,210180.2,262161.4,109785.0,8600.0,91795.2,259044.0,3117.4,0.0
2416,2416,2640,1,0.0,940482.8,992929.5,283328.0,0.0,657154.8,985555.0,7374.5,0.0
2417,2417,2641,1,0.0,28916.8,42444.1,0.0,0.0,28916.8,41754.0,690.1,0.0
2418,2418,2642,1,0.0,360962.2,378361.3,137214.0,0.0,223748.2,376012.0,2349.3,0.0
2419,2419,2644,1,0.0,241052.4,283046.2,58615.0,0.0,182437.4,279436.0,3610.2,0.0
2420,2420,2645,1,0.0,279261.2,297752.9,146740.0,0.0,132521.2,295242.0,2510.9,0.0
2421,2421,2646,1,0.0,301808.4,358274.2,93478.0,1100.0,207230.4,353578.0,4696.2,0.0
2422,2422,2647,1,0.0,682953.4,698608.5,289230.0,0.0,393723.4,694690.0,3918.5,0.0
2423,2423,2648,1,0.0,277423.0,302355.1,121344.0,0.0,156079.0,300724.0,1631.1,0.0
2424,2424,2649,1,0.0,340362.4,395831.7,182601.0,0.0,157761.4,387017.0,8814.7,0.0
2425,2425,2650,1,0.0,288247.0,333355.1,133784.0,0.0,154463.0,700.0,8475.1,324180.0
2426,2426,2651,1,0.0,157991.0,185919.4,112448.0,0.0,45543.0,300.0,4839.4,180780.0
2427,2427,2652,2,209657.0,1403824.6,1720644.3,100845.0,0.0,1512636.6,1043621.0,13578.3,663445.0
2428,2428,2653,1,0.0,580304.6,643055.2,325000.0,0.0,255304.6,635836.0,7219.2,0.0
2429,2429,2654,1,0.0,74499.4,94408.3,37815.0,0.0,36684.4,1100.0,1405.3,91903.0
2430,2430,2655,2,0.0,468846.6,545910.5,75996.0,0.0,392850.60000000003,407275.0,8788.5,129847.0
2431,2431,2656,2,0.0,693397.6,782462.2,129370.0,0.0,564027.6,616965.0,8321.2,157176.0
2432,2432,2658,2,88815.0,752054.8,879028.3,45272.0,0.0,795597.8,874848.0,4180.3,0.0
2433,2433,2659,1,0.0,1763081.2,1798107.8,458056.0,23700.0,1281325.2,1786341.0,11766.8,0.0
2434,2434,2660,1,0.0,37382.4,58672.2,28168.0,0.0,9214.4,200.0,1130.2,57342.0
2435,2435,2661,1,0.0,195459.8,213385.0,130880.0,0.0,64579.8,400.0,4361.0,208624.0
2436,2436,2662,1,0.0,62084.0,81845.6,40185.0,0.0,21899.0,200.0,1265.6,80380.0
2437,2437,2664,1,229584.0,1313245.8,1571498.4,317764.0,7900.0,1217165.8,1563456.0,8042.4,0.0
2438,2438,2665,1,74902.0,668828.0,828682.5,147528.0,0.0,596202.0,824478.0,4204.5,0.0
2439,2439,2666,2,0.0,874150.4,935886.1,365204.0,38300.0,470646.4,732376.0,9835.1,193675.0
2440,2440,2667,2,0.0,1702904.8,1800730.1,129122.0,62300.0,1511482.8,1438064.5,21545.6,341120.0
2441,2441,2668,1,0.0,192139.0,212634.7,128913.0,0.0,63226.0,800.0,4809.7,207025.0
2442,2442,2670,1,0.0,1318822.2,1403994.0,457710.0,0.0,861112.2,1390115.0,13879.0,0.0
2443,2443,2671,1,0.0,279690.2,305500.3,134304.0,0.0,145386.2,301235.0,4265.3,0.0
2444,2444,2672,1,0.0,712502.0,807160.8,230337.0,0.0,482165.0,801425.0,5735.8,0.0
2445,2445,2673,1,162653.0,1001655.2,1214444.3,84634.0,0.0,1079674.2,1209306.0,5138.3,0.0
2446,2446,2674,1,67096.0,1156487.8,1237871.8,502391.4,3100.0,718092.4,1230635.0,7236.8,0.0
2447,2447,2675,1,260630.0,1241899.0,1610141.2,57888.0,0.0,1444641.0,1601495.0,8646.2,0.0
2448,2448,2676,1,0.0,224663.4,250267.2,102804.0,0.0,121859.4,800.0,4167.2,245300.0
2449,2449,2677,1,0.0,114230.2,126179.1,55499.0,0.0,58731.2,500.0,1479.1,124200.0
2450,2450,2678,1,199584.0,1327361.2,1605909.1,379848.0,0.0,1147097.2,1596674.0,9235.1,0.0
2451,2451,2679,1,0.0,174792.4,188813.0,90406.0,0.0,84386.4,29800.0,3442.0,155571.0
2452,2452,2680,1,0.0,874831.2000000001,970429.9,258258.0,2900.0,613673.2000000001,962230.0,8199.9,0.0
2453,2453,2681,1,0.0,81644.2,98976.1,40596.0,0.0,41048.2,300.0,1568.1,97108.0
2454,2454,2684,1,0.0,642573.0,672273.6,229788.0,0.0,412785.0,667975.0,4298.6,0.0
2455,2455,2685,1,113410.0,775802.3,894703.1,140898.0,0.0,748314.3,891109.0,3594.1,0.0
2456,2456,2686,2,0.0,569148.2,663939.3,287124.0,0.0,282024.2,243592.0,12017.3,408330.0
2457,2457,2687,1,0.0,405603.6,424581.8,217616.0,0.0,187987.6,300.0,5028.8,419253.0
2458,2458,2688,1,0.0,135998.8,154005.7,89311.0,0.0,46687.8,1100.0,3337.7,149568.0
2459,2459,2689,1,0.0,103523.8,123116.4,50414.0,0.0,53109.799999999996,1000.0,958.4,121158.0
2460,2460,2690,1,0.0,554112.6,568194.7,286502.0,0.0,267610.6,562138.0,6056.7,0.0
2461,2461,2691,1,0.0,243748.19999999998,270659.0,111194.0,0.0,132554.2,267050.0,3609.0,0.0
2462,2462,2692,1,0.0,135163.6,156835.3,84734.0,0.0,50429.6,900.0,2020.3,153915.0
2463,2463,2693,2,0.0,803932.4,881517.6,329298.0,0.0,474634.4,600767.0,7630.6,273120.0
2464,2464,2694,2,0.0,205873.6,270960.0,156974.0,0.0,48899.6,1500.0,7246.0,262214.0
2465,2465,2695,1,191797.0,1830100.0,2087543.4,0.0,0.0,2021897.0,2076376.0,11167.4,0.0
2466,2466,2696,1,0.0,354395.0,370976.3,184284.0,0.0,170111.0,366836.5,4139.8,0.0
2467,2467,2697,1,0.0,11100.0,138479.3,0.0,0.0,11100.0,132500.0,5979.3,0.0
2468,2468,2698,1,0.0,266632.0,296955.0,134440.0,0.0,132192.0,294610.0,2345.0,0.0
2469,2469,2700,1,227759.0,1586200.4,1902763.6,474012.0,0.0,1339947.4,1889898.0,12865.6,0.0
2470,2470,2701,1,0.0,210848.6,262553.1,116274.0,32800.0,61774.6,63900.0,8645.1,190008.0
2471,2471,2702,2,425227.0,3357977.6,3866877.7,914958.0,87700.0,2780546.6,3841664.0,25213.7,0.0
2472,2472,2703,1,0.0,427009.8,481399.8,116760.0,4200.0,306049.8,478429.0,2970.7999999999997,0.0
2473,2473,2705,1,0.0,293830.2,321663.4,109388.0,0.0,184442.2,200.0,5511.4,315952.0
2474,2474,2706,2,195318.0,1288015.6,1550707.5,26352.0,0.0,1456981.6,1447940.0,8183.5,94584.0
2475,2475,2707,1,0.0,847579.0,894772.2,390583.0,0.0,456996.0,886409.0,8363.2,0.0
2476,2476,2708,1,0.0,197326.8,220532.7,134520.0,0.0,62806.8,1000.0,4072.7,215460.0
2477,2477,2709,1,148705.0,1171452.6,1395122.4,0.0,1800.0,1318357.6,1384988.0,10134.4,0.0
2478,2478,2710,1,0.0,796967.6,862684.9,288822.0,1100.0,507045.60000000003,854385.0,8299.9,0.0
2479,2479,2711,1,0.0,94813.59999999999,114079.3,53067.0,0.0,41746.6,13600.0,1913.3,98566.0
2480,2480,2712,2,144170.0,2415695.1,2588064.3,154044.0,0.0,2405821.1,633804.0,13578.3,1940682.0
2481,2481,2713,2,0.0,760966.4,810929.3,222325.0,0.0,538641.4,804074.0,6855.3,0.0
2482,2482,2714,1,0.0,62946.2,105673.6,29344.0,0.0,33602.2,104239.0,1434.6,0.0
2483,2483,2715,2,0.0,1928463.2,2064216.4,0.0,0.0,1928463.2,2045119.0,19097.4,0.0
2484,2484,2716,2,84444.0,1942048.2,2079420.3,602794.0,7800.0,1415898.2,2067560.0,11860.3,0.0
2485,2485,2717,1,0.0,81448.6,102330.1,43128.0,0.0,38320.6,800.0,922.1,100608.0
2486,2486,2718,1,0.0,94371.2,154650.2,0.0,0.0,94371.2,152503.0,2147.2,0.0
2487,2487,2719,1,0.0,1374714.4,1394845.7,558080.0,0.0,816634.4,1385719.0,9126.7,0.0
2488,2488,2720,2,0.0,649425.4,699900.0,365736.0,0.0,283689.4,590157.0,8911.0,100832.0
2489,2489,2721,2,281271.0,2635629.8,3008218.3,759845.0,0.0,2157055.8,2991480.0,16738.3,0.0
2490,2490,2722,1,0.0,266057.6,284290.0,113666.0,0.0,152391.6,700.0,4314.0,279276.0
2491,2491,2723,1,0.0,733670.0,791691.0,370260.0,0.0,363410.0,783780.0,7911.0,0.0
2492,2492,2724,1,60795.0,941492.0,1070670.6,0.0,7800.0,994487.0,200.0,8310.6,1062160.0
2493,2493,2725,1,0.0,120012.0,136706.7,50100.0,0.0,69912.0,1000.0,1831.7,133875.0
2494,2494,2726,1,0.0,268893.0,293788.8,174350.0,0.0,94543.0,800.0,4688.8,288300.0
2495,2495,2727,1,165646.0,628713.9,859609.2,57438.7,6600.0,730321.2,3900.0,4487.2,851222.0
2496,2496,2728,1,0.0,390400.8,445688.5,178332.0,12700.0,199368.8,439479.0,6209.5,0.0
2497,2497,2730,1,164199.0,1448400.8,1673068.0,401492.0,11100.0,1200007.8,4500.0,9400.0,1659168.0
2498,2498,2731,1,0.0,758858.6,800189.3,0.0,0.0,758858.6,792900.0,7289.3,0.0
2499,2499,2732,1,0.0,498076.0,547989.5,0.0,0.0,498076.0,536533.0,11456.5,0.0
2500,2500,2733,1,12471.0,367340.0,407558.7,0.0,0.0,379811.0,404168.0,3390.7,0.0
2501,2501,2734,1,9762.0,681766.0,775054.2,66320.0,0.0,625208.0,1100.0,3092.2,770862.0
2502,2502,2736,2,0.0,1010953.2,1151886.6,130897.0,9500.0,870556.2,923906.0,17420.6,210560.0
2503,2503,2737,1,0.0,271402.8,285697.5,88540.0,0.0,182862.8,283373.0,2324.5,0.0
2504,2504,2738,1,0.0,237217.2,250453.2,92160.0,0.0,145057.2,600.0,2545.2,247308.0
2505,2505,2739,1,0.0,826641.4,853945.2,330780.0,0.0,495861.4,845709.0,8236.2,0.0
2506,2506,2740,1,0.0,443903.0,493924.3,0.0,0.0,443903.0,483166.0,10758.3,0.0
2507,2507,2741,2,0.0,1491199.4,1571331.7,349933.0,0.0,1141266.4,1559832.0,11499.7,0.0
2508,2508,2742,1,0.0,298129.8,314845.9,193343.0,0.0,104786.8,900.0,4237.9,309708.0
2509,2509,2743,1,72147.0,1077682.6,1227310.8,171276.0,0.0,978553.6,1221866.0,5444.8,0.0
2510,2510,2744,1,0.0,84703.0,109620.8,40431.0,0.0,44272.0,32800.0,3145.8,73675.0
2511,2511,2746,2,0.0,571651.0,725961.9,0.0,16600.0,555051.0,709530.0,16431.9,0.0
2512,2512,2747,2,0.0,1235176.2,1291055.3,693730.0,0.0,541446.2,1151868.0,12476.3,126711.0
2513,2513,2749,2,0.0,343667.6,412081.7,201609.0,0.0,142058.6,71900.0,11816.7,328365.0
2514,2514,2750,1,0.0,351613.2,392059.0,0.0,0.0,351613.2,384734.0,7325.0,0.0
2515,2515,2751,1,148979.0,613779.0,853934.2,99209.0,0.0,663549.0,847514.0,6420.2,0.0
2516,2516,2752,1,0.0,1453523.4,1530832.3,206382.0,0.0,1247141.4,1517145.5,13686.8,0.0
2517,2517,2753,2,129848.0,437686.8,714815.2,44024.0,7600.0,515910.8,142553.0,6247.2,566015.0
2518,2518,2754,1,216168.0,1789067.0,2008817.2,0.0,0.0,2005235.0,2000476.0,8341.2,0.0
2519,2519,2755,1,0.0,782631.8,851883.9,396352.0,0.0,386279.8,842060.0,9823.9,0.0
2520,2520,2756,1,0.0,82163.6,106412.5,52800.0,0.0,29363.6,800.0,1641.5,103971.0
2521,2521,2757,2,82627.0,2185775.8,2355616.7,405542.0,0.0,1862860.8,2342780.5,12836.2,0.0
2522,2522,2758,1,0.0,321700.2,338391.5,90992.0,0.0,230708.2,335886.0,2505.5,0.0
2523,2523,2759,1,0.0,136533.6,197530.9,0.0,0.0,136533.6,194662.0,2868.9,0.0
2524,2524,2760,1,0.0,74166.8,108092.7,0.0,0.0,74166.8,106655.0,1437.7,0.0
2525,2525,2761,1,0.0,127600.0,169977.3,0.0,0.0,127600.0,167571.0,2406.3,0.0
2526,2526,2762,1,0.0,87593.4,114497.0,62930.0,0.0,24663.4,1000.0,2827.0,110670.0
2527,2527,2763,1,0.0,279159.6,294957.4,139778.0,0.0,139381.6,900.0,3765.4,290292.0
2528,2528,2764,1,102106.0,1084017.0,1290492.9,109117.0,0.0,1077006.0,1285558.0,4934.9,0.0
2529,2529,2765,1,0.0,504073.60000000003,553357.6,233461.0,0.0,270612.6,549744.0,3613.6,0.0
2530,2530,2766,1,0.0,214963.2,247065.3,77142.0,0.0,137821.2,243888.0,3177.3,0.0
2531,2531,2768,1,0.0,216936.0,255165.1,83350.0,0.0,133586.0,252549.0,2616.1,0.0
2532,2532,2770,1,63280.0,787377.2,936969.0,145129.0,0.0,705528.2,932346.0,4623.0,0.0
2533,2533,2771,2,0.0,659860.0,702404.3,93678.0,0.0,566182.0,441467.0,4077.3,256860.0
2534,2534,2772,1,0.0,135497.8,152564.6,60352.0,0.0,75145.8,600.0,1968.6,149996.0
2535,2535,2773,1,0.0,914730.4,985189.6,254628.0,0.0,660102.4,974054.0,11135.6,0.0
2536,2536,2774,1,0.0,627137.8,664821.3,220429.0,0.0,406708.8,660321.0,4500.3,0.0
2537,2537,2775,2,0.0,403427.8,462292.0,166164.0,0.0,237263.8,267166.0,6664.0,188462.0
2538,2538,2776,2,45860.0,1253854.4,1357996.0,556386.4,0.0,743328.0,1347901.0,10095.0,0.0
2539,2539,2777,1,0.0,711429.2,742105.5,273597.0,0.0,437832.2,735360.0,6745.5,0.0
2540,2540,2778,1,0.0,274533.8,344859.5,139050.0,0.0,135483.8,1100.0,9215.5,334544.0
2541,2541,2780,1,0.0,244031.6,281352.8,66276.0,0.0,177755.6,400.0,4571.8,276381.0
2542,2542,2781,1,0.0,92643.4,114861.8,63840.0,0.0,28803.4,900.0,2475.8,111486.0
2543,2543,2782,1,0.0,111062.4,142583.9,48912.0,4900.0,57250.4,31400.0,3622.9,107561.0
2544,2544,2783,1,0.0,163542.8,221552.0,82746.0,0.0,80796.8,219513.5,2038.5,0.0
2545,2545,2784,1,0.0,687561.4,761166.8,369240.0,0.0,318321.4,750054.5,11112.3,0.0
2546,2546,2787,1,0.0,66721.8,93124.2,26775.0,0.0,39946.8,1100.0,1102.2,90922.0
2547,2547,2788,2,0.0,2166269.8,2281489.1,357572.0,2200.0,1806497.8,2255036.0,26453.1,0.0
2548,2548,2789,1,0.0,602416.4,695861.4,276780.0,0.0,325636.4,687397.5,8463.9,0.0
2549,2549,2790,1,0.0,271394.4,325389.6,133452.0,0.0,137942.4,319425.0,5964.6,0.0
2550,2550,2791,2,594595.0,3062935.6,3709812.8,669842.0,0.0,2987688.6,2104590.0,18870.8,1586352.0
2551,2551,2792,1,0.0,1364568.0,1452459.1,501738.0,17200.0,845630.0,1440080.0,12379.1,0.0
2552,2552,2793,2,64700.0,2411988.9,2585972.7,285541.0,0.0,2191147.9,2576250.0,9722.7,0.0
2553,2553,2794,1,0.0,231162.80000000002,291878.9,0.0,600.0,230562.80000000002,287350.0,4528.9,0.0
2554,2554,2795,2,0.0,1020198.0,1129008.8,207474.0,0.0,812724.0,1121100.0,7908.8,0.0
2555,2555,2796,2,0.0,1076593.0,1159706.2,338511.0,0.0,738082.0,1148123.0,11583.2,0.0
2556,2556,2797,1,0.0,445249.60000000003,472818.4,249432.0,0.0,195817.6,466406.0,6412.4,0.0
2557,2557,2798,1,0.0,332667.2,361984.0,119652.0,0.0,213015.2,359569.0,2415.0,0.0
2558,2558,2799,2,34935.0,270015.2,357365.1,0.0,4000.0,300950.2,352960.0,4405.1,0.0
2559,2559,2800,1,0.0,195291.8,242438.9,99790.0,0.0,95501.8,1100.0,5320.9,236018.0
2560,2560,2801,1,0.0,50034.2,94458.9,27632.0,0.0,22402.2,92754.0,1704.9,0.0
2561,2561,2802,1,378989.0,1229999.5,1617827.8,0.0,13600.0,1595388.5,1610139.0,7688.8,0.0
2562,2562,2803,1,166017.0,665870.0,900513.2,0.0,0.0,831887.0,27900.0,5461.2,867152.0
2563,2563,2805,1,212747.0,1361576.6,1620339.6,156224.0,0.0,1418099.6,1611837.0,8502.6,0.0
2564,2564,2806,1,62998.0,421505.0,535850.0,104235.0,0.0,380268.0,3200.0,4510.0,528140.0
2565,2565,2807,1,0.0,1227607.4,1299774.9,442093.0,71500.0,714014.4,1286700.0,13074.9,0.0
2566,2566,2808,1,0.0,435456.8,475111.4,233282.0,0.0,202174.8,469962.0,5149.4,0.0
2567,2567,2809,1,22890.0,282044.4,319235.7,151867.0,0.0,153067.4,6100.0,1915.7,311220.0
2568,2568,2810,1,0.0,154017.2,178372.2,43256.0,0.0,110761.2,200.0,2078.2,176094.0
2569,2569,2811,1,0.0,290051.39999999997,375905.3,37120.0,0.0,252931.4,372042.0,3863.3,0.0
2570,2570,2812,1,0.0,182956.8,220557.3,0.0,0.0,182956.8,218758.0,1799.3,0.0
2571,2571,2813,2,0.0,694649.4,754352.2,266840.0,0.0,427809.4,630361.0,6171.2,117820.0
2572,2572,2814,1,0.0,467682.2,507530.8,171021.0,0.0,296661.2,504055.0,3475.8,0.0
2573,2573,2816,2,367078.0,2425933.6,3010358.3,355110.0,0.0,2437901.6,2994591.0,15767.3,0.0
2574,2574,2817,1,0.0,212331.4,291304.7,0.0,7100.0,205231.4,287941.0,3363.7,0.0
2575,2575,2818,2,0.0,1299449.6,1384768.4,425159.0,69200.0,805090.6,1293866.0,11680.4,79222.0
2576,2576,2819,2,89241.0,2681130.2,2883715.2,0.0,0.0,2770371.2,2865091.0,18624.2,0.0
2577,2577,2820,1,0.0,153563.4,169311.0,95010.0,0.0,58553.4,900.0,1947.0,166464.0
2578,2578,2821,1,0.0,648478.2,699203.7,140378.0,0.0,508100.2,692256.5,6947.2,0.0
2579,2579,2823,2,0.0,772809.4,891538.6,335936.0,0.0,436873.4,737316.0,17350.6,136872.0
2580,2580,2825,1,0.0,87726.2,116311.7,33424.0,0.0,54302.2,114784.0,1527.7,0.0
2581,2581,2826,1,0.0,240875.6,262034.0,0.0,0.0,240875.6,258157.0,3877.0,0.0
2582,2582,2827,1,196903.0,909742.0,1134168.5,82042.0,0.0,1024603.0,1129065.0,5103.5,0.0
2583,2583,2830,1,0.0,881993.2000000001,949360.8,371520.0,0.0,510473.2,940153.0,9207.8,0.0
2584,2584,2831,1,0.0,823044.8,859060.5,257936.0,19900.0,545208.8,853728.0,5332.5,0.0
2585,2585,2832,1,0.0,87766.4,101013.6,34155.0,0.0,53611.4,99741.5,1272.1,0.0
2586,2586,2833,1,574334.0,1726518.4,2396149.9,557184.0,0.0,1743668.4,2379359.0,16790.9,0.0
2587,2587,2834,1,0.0,211734.19999999998,274981.4,127008.0,0.0,84726.2,60900.0,7641.4,206440.0
2588,2588,2835,1,107775.0,667732.0,839051.2999999999,326312.0,0.0,449195.0,31100.0,5801.3,802150.0
2589,2589,2836,2,0.0,827520.0,968850.7,226389.0,0.0,601131.0,960317.0,8533.7,0.0
2590,2590,2837,1,0.0,361703.0,408208.4,102520.0,0.0,259183.0,500.0,7868.4,399840.0
2591,2591,2838,1,0.0,93492.0,143389.8,48520.0,0.0,44972.0,44600.0,2689.8,96100.0
2592,2592,2839,1,0.0,593208.2,623441.3,198927.0,0.0,394281.2,619253.5,4187.8,0.0
2593,2593,2840,1,0.0,163555.0,178845.4,68350.0,0.0,95205.0,176715.0,2130.4,0.0
2594,2594,2841,2,0.0,134148.4,170433.9,85459.0,0.0,48689.4,1400.0,2810.9,166223.0
2595,2595,2842,1,0.0,283870.6,311766.9,191580.0,0.0,92290.6,200.0,5656.9,305910.0
2596,2596,2843,2,77763.0,1499581.6,1656954.8,230014.0,6500.0,1340830.6,1506018.0,9606.8,141330.0
2597,2597,2844,1,0.0,115610.4,134707.4,54283.0,0.0,61327.4,1000.0,1563.4,132144.0
2598,2598,2845,1,0.0,596512.4,667416.5,218689.0,0.0,377823.4,662118.0,5298.5,0.0
2599,2599,2846,1,0.0,671095.4,752543.2,337899.0,0.0,333196.4,745980.0,6563.2,0.0
2600,2600,2849,1,0.0,102325.4,122017.5,68875.0,0.0,33450.4,400.0,1760.5,119857.0
2601,2601,2850,1,44018.0,204830.0,338741.6,0.0,3800.0,245048.0,34800.0,3571.6,300370.0
2602,2602,2851,1,0.0,663513.8,709981.6,0.0,0.0,663513.8,702244.0,7737.6,0.0
2603,2603,2852,1,106096.0,1135798.0,1337568.0,278498.0,8100.0,955296.0,1331632.0,5936.0,0.0
2604,2604,2854,1,12632.0,629929.8,666478.1,40049.799999999996,0.0,602512.0,661397.0,5081.1,0.0
2605,2605,2855,1,0.0,200419.4,251587.0,0.0,26800.0,173619.4,243642.0,7945.0,0.0
