,client_id,account_id,type,amount_x,operation,amount_y,_merge,_merge2
17104,2431.0,91,EXPENDITURE,96168.2,DEPOSIT,800.0,both,both
17105,2431.0,91,EXPENDITURE,96168.2,TRANSFER FROM ACCOUNT,106590.0,both,both
17106,2431.0,91,INCOME,108419.3,ACCOUNT TRANSFER,54910.0,both,both
17107,2431.0,91,INCOME,108419.3,CHOICE,41258.2,both,both
17108,2431.0,91,INCOME,108419.3,DEPOSIT,800.0,both,both
17109,2431.0,91,INCOME,108419.3,TRANSFER FROM ACCOUNT,106590.0,both,both
17110,2432.0,569,CHOICE,312603.0,ACCOUNT TRANSFER,684604.0,both,both
17111,2432.0,569,CHOICE,312603.0,CHOICE,2403408.2,both,both
17112,2432.0,569,CHOICE,312603.0,DEPOSIT,3123155.0,both,both
17113,2432.0,569,EXPENDITURE,2775409.2,ACCOUNT TRANSFER,684604.0,both,both
17114,2432.0,569,EXPENDITURE,2775409.2,CHOICE,2403408.2,both,both
17115,2432.0,569,EXPENDITURE,2775409.2,DEPOSIT,3123155.0,both,both
17116,2432.0,569,INCOME,3138215.1,ACCOUNT TRANSFER,684604.0,both,both
17117,2432.0,569,INCOME,3138215.1,CHOICE,2403408.2,both,both
17118,2432.0,569,INCOME,3138215.1,DEPOSIT,3123155.0,both,both
17119,2433.0,76,EXPENDITURE,82895.8,ACCOUNT TRANSFER,37466.0,both,both
17120,2433.0,76,EXPENDITURE,82895.8,CHOICE,45429.8,both,both
17121,2433.0,76,EXPENDITURE,82895.8,DEPOSIT,200.0,both,both
17122,2433.0,76,EXPENDITURE,82895.8,TRANSFER FROM ACCOUNT,102240.0,both,both
17123,2433.0,76,INCOME,103679.9,ACCOUNT TRANSFER,37466.0,both,both
17124,2433.0,76,INCOME,103679.9,CHOICE,45429.8,both,both
17125,2433.0,76,INCOME,103679.9,DEPOSIT,200.0,both,both
17126,2433.0,76,INCOME,103679.9,TRANSFER FROM ACCOUNT,102240.0,both,both
17127,2434.0,365,CHOICE,92992.0,ACCOUNT TRANSFER,465140.0,both,both
17128,2434.0,365,CHOICE,92992.0,CHOICE,1027641.0,both,both
17129,2434.0,365,CHOICE,92992.0,DEPOSIT,1521399.0,both,both
17130,2434.0,365,EXPENDITURE,1399789.0,ACCOUNT TRANSFER,465140.0,both,both
17131,2434.0,365,EXPENDITURE,1399789.0,CHOICE,1027641.0,both,both
17132,2434.0,365,EXPENDITURE,1399789.0,DEPOSIT,1521399.0,both,both
17133,2434.0,365,INCOME,1530788.3,ACCOUNT TRANSFER,465140.0,both,both
17134,2434.0,365,INCOME,1530788.3,CHOICE,1027641.0,both,both
17135,2434.0,365,INCOME,1530788.3,DEPOSIT,1521399.0,both,both
17136,2436.0,80,EXPENDITURE,69896.0,ACCOUNT TRANSFER,35230.0,both,both
17137,2436.0,80,EXPENDITURE,69896.0,CHOICE,34666.0,both,both
17138,2436.0,80,EXPENDITURE,69896.0,DEPOSIT,115604.0,both,both
17139,2436.0,80,INCOME,117808.6,ACCOUNT TRANSFER,35230.0,both,both
17140,2436.0,80,INCOME,117808.6,CHOICE,34666.0,both,both
17141,2436.0,80,INCOME,117808.6,DEPOSIT,115604.0,both,both
17142,2438.0,229,EXPENDITURE,270641.6,ACCOUNT TRANSFER,111569.0,both,both
17143,2438.0,229,EXPENDITURE,270641.6,CHOICE,159072.6,both,both
17144,2438.0,229,EXPENDITURE,270641.6,DEPOSIT,312694.0,both,both
17145,2438.0,229,INCOME,317111.5,ACCOUNT TRANSFER,111569.0,both,both
17146,2438.0,229,INCOME,317111.5,CHOICE,159072.6,both,both
17147,2438.0,229,INCOME,317111.5,DEPOSIT,312694.0,both,both
17148,2439.0,288,EXPENDITURE,277028.6,ACCOUNT TRANSFER,118494.0,both,both
17149,2439.0,288,EXPENDITURE,277028.6,CHOICE,158534.6,both,both
17150,2439.0,288,EXPENDITURE,277028.6,DEPOSIT,1400.0,both,both
17151,2439.0,288,EXPENDITURE,277028.6,TRANSFER FROM ACCOUNT,301067.0,both,both
17152,2439.0,288,INCOME,306312.4,ACCOUNT TRANSFER,118494.0,both,both
17153,2439.0,288,INCOME,306312.4,CHOICE,158534.6,both,both
17154,2439.0,288,INCOME,306312.4,DEPOSIT,1400.0,both,both
17155,2439.0,288,INCOME,306312.4,TRANSFER FROM ACCOUNT,301067.0,both,both
17156,2440.0,145,EXPENDITURE,126240.4,ACCOUNT TRANSFER,55700.0,both,both
17157,2440.0,145,EXPENDITURE,126240.4,CHOICE,70540.4,both,both
17158,2440.0,145,EXPENDITURE,126240.4,DEPOSIT,1000.0,both,both
17159,2440.0,145,EXPENDITURE,126240.4,TRANSFER FROM ACCOUNT,150684.0,both,both
17160,2440.0,145,INCOME,154260.9,ACCOUNT TRANSFER,55700.0,both,both
17161,2440.0,145,INCOME,154260.9,CHOICE,70540.4,both,both
17162,2440.0,145,INCOME,154260.9,DEPOSIT,1000.0,both,both
17163,2440.0,145,INCOME,154260.9,TRANSFER FROM ACCOUNT,150684.0,both,both
17164,2442.0,317,EXPENDITURE,309680.0,ACCOUNT TRANSFER,93563.0,both,both
17165,2442.0,317,EXPENDITURE,309680.0,CHOICE,216117.0,both,both
17166,2442.0,317,EXPENDITURE,309680.0,DEPOSIT,400.0,both,both
17167,2442.0,317,EXPENDITURE,309680.0,TRANSFER FROM ACCOUNT,320500.0,both,both
17168,2442.0,317,INCOME,325233.2,ACCOUNT TRANSFER,93563.0,both,both
17169,2442.0,317,INCOME,325233.2,CHOICE,216117.0,both,both
17170,2442.0,317,INCOME,325233.2,DEPOSIT,400.0,both,both
17171,2442.0,317,INCOME,325233.2,TRANSFER FROM ACCOUNT,320500.0,both,both
17172,2443.0,157,EXPENDITURE,600243.0,ACCOUNT TRANSFER,224978.0,both,both
17173,2443.0,157,EXPENDITURE,600243.0,CHOICE,375265.0,both,both
17174,2443.0,157,EXPENDITURE,600243.0,DEPOSIT,652592.5,both,both
17175,2443.0,157,INCOME,657173.3,ACCOUNT TRANSFER,224978.0,both,both
17176,2443.0,157,INCOME,657173.3,CHOICE,375265.0,both,both
17177,2443.0,157,INCOME,657173.3,DEPOSIT,652592.5,both,both
17178,2444.0,487,EXPENDITURE,805379.4,ACCOUNT TRANSFER,180438.0,both,both
17179,2444.0,487,EXPENDITURE,805379.4,CHOICE,624941.4,both,both
17180,2444.0,487,EXPENDITURE,805379.4,DEPOSIT,821436.5,both,both
17181,2444.0,487,INCOME,833876.4,ACCOUNT TRANSFER,180438.0,both,both
17182,2444.0,487,INCOME,833876.4,CHOICE,624941.4,both,both
17183,2444.0,487,INCOME,833876.4,DEPOSIT,821436.5,both,both
17184,2445.0,104,EXPENDITURE,83773.0,ACCOUNT TRANSFER,37314.0,both,both
17185,2445.0,104,EXPENDITURE,83773.0,CHOICE,46459.0,both,both
17186,2445.0,104,EXPENDITURE,83773.0,DEPOSIT,900.0,both,both
17187,2445.0,104,EXPENDITURE,83773.0,TRANSFER FROM ACCOUNT,96660.0,both,both
17188,2445.0,104,INCOME,98705.2,ACCOUNT TRANSFER,37314.0,both,both
17189,2445.0,104,INCOME,98705.2,CHOICE,46459.0,both,both
17190,2445.0,104,INCOME,98705.2,DEPOSIT,900.0,both,both
17191,2445.0,104,INCOME,98705.2,TRANSFER FROM ACCOUNT,96660.0,both,both
17192,2446.0,181,EXPENDITURE,185207.8,ACCOUNT TRANSFER,82272.0,both,both
17193,2446.0,181,EXPENDITURE,185207.8,CARD,14900.0,both,both
17194,2446.0,181,EXPENDITURE,185207.8,CHOICE,88035.8,both,both
17195,2446.0,181,EXPENDITURE,185207.8,DEPOSIT,227731.0,both,both
17196,2446.0,181,INCOME,232592.7,ACCOUNT TRANSFER,82272.0,both,both
17197,2446.0,181,INCOME,232592.7,CARD,14900.0,both,both
17198,2446.0,181,INCOME,232592.7,CHOICE,88035.8,both,both
17199,2446.0,181,INCOME,232592.7,DEPOSIT,227731.0,both,both
17200,2447.0,228,EXPENDITURE,583158.8,ACCOUNT TRANSFER,210774.0,both,both
17201,2447.0,228,EXPENDITURE,583158.8,CARD,5000.0,both,both
17202,2447.0,228,EXPENDITURE,583158.8,CHOICE,367384.8,both,both
17203,2447.0,228,EXPENDITURE,583158.8,DEPOSIT,548933.0,both,both
17204,2447.0,228,EXPENDITURE,583158.8,TRANSFER FROM ACCOUNT,137133.0,both,both
17205,2447.0,228,INCOME,693028.1,ACCOUNT TRANSFER,210774.0,both,both
17206,2447.0,228,INCOME,693028.1,CARD,5000.0,both,both
17207,2447.0,228,INCOME,693028.1,CHOICE,367384.8,both,both
17208,2447.0,228,INCOME,693028.1,DEPOSIT,548933.0,both,both
17209,2447.0,228,INCOME,693028.1,TRANSFER FROM ACCOUNT,137133.0,both,both
17210,2448.0,93,EXPENDITURE,244435.80000000002,ACCOUNT TRANSFER,117546.0,both,both
17211,2448.0,93,EXPENDITURE,244435.80000000002,CHOICE,126889.8,both,both
17212,2448.0,93,EXPENDITURE,244435.80000000002,DEPOSIT,298469.5,both,both
17213,2448.0,93,INCOME,301653.3,ACCOUNT TRANSFER,117546.0,both,both
17214,2448.0,93,INCOME,301653.3,CHOICE,126889.8,both,both
17215,2448.0,93,INCOME,301653.3,DEPOSIT,298469.5,both,both
17216,2449.0,241,EXPENDITURE,911385.6,ACCOUNT TRANSFER,171680.0,both,both
17217,2449.0,241,EXPENDITURE,911385.6,CHOICE,739705.6,both,both
17218,2449.0,241,EXPENDITURE,911385.6,DEPOSIT,960854.0,both,both
17219,2449.0,241,INCOME,968164.4,ACCOUNT TRANSFER,171680.0,both,both
17220,2449.0,241,INCOME,968164.4,CHOICE,739705.6,both,both
17221,2449.0,241,INCOME,968164.4,DEPOSIT,960854.0,both,both
17222,2450.0,302,EXPENDITURE,320254.8,ACCOUNT TRANSFER,189138.0,both,both
17223,2450.0,302,EXPENDITURE,320254.8,CHOICE,131116.8,both,both
17224,2450.0,302,EXPENDITURE,320254.8,DEPOSIT,400.0,both,both
17225,2450.0,302,EXPENDITURE,320254.8,TRANSFER FROM ACCOUNT,331695.0,both,both
17226,2450.0,302,INCOME,336520.4,ACCOUNT TRANSFER,189138.0,both,both
17227,2450.0,302,INCOME,336520.4,CHOICE,131116.8,both,both
17228,2450.0,302,INCOME,336520.4,DEPOSIT,400.0,both,both
17229,2450.0,302,INCOME,336520.4,TRANSFER FROM ACCOUNT,331695.0,both,both
17230,2451.0,324,CHOICE,348795.0,CARD,23400.0,both,both
17231,2451.0,324,CHOICE,348795.0,CHOICE,2336081.1999999997,both,both
17232,2451.0,324,CHOICE,348795.0,DEPOSIT,2396311.0,both,both
17233,2451.0,324,EXPENDITURE,2010686.2,CARD,23400.0,both,both
17234,2451.0,324,EXPENDITURE,2010686.2,CHOICE,2336081.1999999997,both,both
17235,2451.0,324,EXPENDITURE,2010686.2,DEPOSIT,2396311.0,both,both
17236,2451.0,324,INCOME,2406816.5,CARD,23400.0,both,both
17237,2451.0,324,INCOME,2406816.5,CHOICE,2336081.1999999997,both,both
17238,2451.0,324,INCOME,2406816.5,DEPOSIT,2396311.0,both,both
17239,2452.0,432,EXPENDITURE,845346.0,ACCOUNT TRANSFER,449134.0,both,both
17240,2452.0,432,EXPENDITURE,845346.0,CHOICE,396212.0,both,both
17241,2452.0,432,EXPENDITURE,845346.0,DEPOSIT,759493.0,both,both
17242,2452.0,432,EXPENDITURE,845346.0,TRANSFER FROM ACCOUNT,145348.0,both,both
17243,2452.0,432,INCOME,913829.2,ACCOUNT TRANSFER,449134.0,both,both
17244,2452.0,432,INCOME,913829.2,CHOICE,396212.0,both,both
17245,2452.0,432,INCOME,913829.2,DEPOSIT,759493.0,both,both
17246,2452.0,432,INCOME,913829.2,TRANSFER FROM ACCOUNT,145348.0,both,both
17247,2453.0,548,CHOICE,279835.0,ACCOUNT TRANSFER,133274.0,both,both
17248,2453.0,548,CHOICE,279835.0,CARD,2700.0,both,both
17249,2453.0,548,CHOICE,279835.0,CHOICE,2635503.0,both,both
17250,2453.0,548,CHOICE,279835.0,DEPOSIT,2842497.0,both,both
17251,2453.0,548,EXPENDITURE,2491642.0,ACCOUNT TRANSFER,133274.0,both,both
17252,2453.0,548,EXPENDITURE,2491642.0,CARD,2700.0,both,both
17253,2453.0,548,EXPENDITURE,2491642.0,CHOICE,2635503.0,both,both
17254,2453.0,548,EXPENDITURE,2491642.0,DEPOSIT,2842497.0,both,both
17255,2453.0,548,INCOME,2862314.2,ACCOUNT TRANSFER,133274.0,both,both
17256,2453.0,548,INCOME,2862314.2,CARD,2700.0,both,both
17257,2453.0,548,INCOME,2862314.2,CHOICE,2635503.0,both,both
17258,2453.0,548,INCOME,2862314.2,DEPOSIT,2842497.0,both,both
17259,2454.0,100,EXPENDITURE,81921.4,ACCOUNT TRANSFER,43814.0,both,both
17260,2454.0,100,EXPENDITURE,81921.4,CHOICE,38107.4,both,both
17261,2454.0,100,EXPENDITURE,81921.4,DEPOSIT,300.0,both,both
17262,2454.0,100,EXPENDITURE,81921.4,TRANSFER FROM ACCOUNT,105552.0,both,both
17263,2454.0,100,INCOME,107734.7,ACCOUNT TRANSFER,43814.0,both,both
17264,2454.0,100,INCOME,107734.7,CHOICE,38107.4,both,both
17265,2454.0,100,INCOME,107734.7,DEPOSIT,300.0,both,both
17266,2454.0,100,INCOME,107734.7,TRANSFER FROM ACCOUNT,105552.0,both,both
17267,2455.0,175,EXPENDITURE,191723.8,ACCOUNT TRANSFER,90032.0,both,both
17268,2455.0,175,EXPENDITURE,191723.8,CHOICE,101691.8,both,both
17269,2455.0,175,EXPENDITURE,191723.8,DEPOSIT,900.0,both,both
17270,2455.0,175,EXPENDITURE,191723.8,TRANSFER FROM ACCOUNT,213446.0,both,both
17271,2455.0,175,INCOME,217412.1,ACCOUNT TRANSFER,90032.0,both,both
17272,2455.0,175,INCOME,217412.1,CHOICE,101691.8,both,both
17273,2455.0,175,INCOME,217412.1,DEPOSIT,900.0,both,both
17274,2455.0,175,INCOME,217412.1,TRANSFER FROM ACCOUNT,213446.0,both,both
17275,2456.0,145,CHOICE,48897.0,ACCOUNT TRANSFER,86640.0,both,both
17276,2456.0,145,CHOICE,48897.0,CARD,16300.0,both,both
17277,2456.0,145,CHOICE,48897.0,CHOICE,730759.8,both,both
17278,2456.0,145,CHOICE,48897.0,DEPOSIT,906055.0,both,both
17279,2456.0,145,EXPENDITURE,784802.8,ACCOUNT TRANSFER,86640.0,both,both
17280,2456.0,145,EXPENDITURE,784802.8,CARD,16300.0,both,both
17281,2456.0,145,EXPENDITURE,784802.8,CHOICE,730759.8,both,both
17282,2456.0,145,EXPENDITURE,784802.8,DEPOSIT,906055.0,both,both
17283,2456.0,145,INCOME,911437.5,ACCOUNT TRANSFER,86640.0,both,both
17284,2456.0,145,INCOME,911437.5,CARD,16300.0,both,both
17285,2456.0,145,INCOME,911437.5,CHOICE,730759.8,both,both
17286,2456.0,145,INCOME,911437.5,DEPOSIT,906055.0,both,both
17287,2457.0,168,EXPENDITURE,364940.0,ACCOUNT TRANSFER,167648.0,both,both
17288,2457.0,168,EXPENDITURE,364940.0,CHOICE,197292.0,both,both
17289,2457.0,168,EXPENDITURE,364940.0,DEPOSIT,385920.0,both,both
17290,2457.0,168,INCOME,388481.3,ACCOUNT TRANSFER,167648.0,both,both
17291,2457.0,168,INCOME,388481.3,CHOICE,197292.0,both,both
17292,2457.0,168,INCOME,388481.3,DEPOSIT,385920.0,both,both
17293,2458.0,309,CHOICE,138527.0,ACCOUNT TRANSFER,158154.0,both,both
17294,2458.0,309,CHOICE,138527.0,CARD,4800.0,both,both
17295,2458.0,309,CHOICE,138527.0,CHOICE,1621340.2,both,both
17296,2458.0,309,CHOICE,138527.0,DEPOSIT,1100.0,both,both
17297,2458.0,309,CHOICE,138527.0,TRANSFER FROM ACCOUNT,1812948.0,both,both
17298,2458.0,309,EXPENDITURE,1645767.2,ACCOUNT TRANSFER,158154.0,both,both
17299,2458.0,309,EXPENDITURE,1645767.2,CARD,4800.0,both,both
17300,2458.0,309,EXPENDITURE,1645767.2,CHOICE,1621340.2,both,both
17301,2458.0,309,EXPENDITURE,1645767.2,DEPOSIT,1100.0,both,both
17302,2458.0,309,EXPENDITURE,1645767.2,TRANSFER FROM ACCOUNT,1812948.0,both,both
17303,2458.0,309,INCOME,1824590.9,ACCOUNT TRANSFER,158154.0,both,both
17304,2458.0,309,INCOME,1824590.9,CARD,4800.0,both,both
17305,2458.0,309,INCOME,1824590.9,CHOICE,1621340.2,both,both
17306,2458.0,309,INCOME,1824590.9,DEPOSIT,1100.0,both,both
17307,2458.0,309,INCOME,1824590.9,TRANSFER FROM ACCOUNT,1812948.0,both,both
17308,2459.0,341,EXPENDITURE,741423.6,CHOICE,741423.6,both,both
17309,2459.0,341,EXPENDITURE,741423.6,DEPOSIT,814366.0,both,both
17310,2459.0,341,INCOME,823303.0,CHOICE,741423.6,both,both
17311,2459.0,341,INCOME,823303.0,DEPOSIT,814366.0,both,both
17312,2460.0,228,CHOICE,108267.0,CHOICE,1193817.0,both,both
17313,2460.0,228,CHOICE,108267.0,DEPOSIT,1273782.0,both,both
17314,2460.0,228,EXPENDITURE,1085550.0,CHOICE,1193817.0,both,both
17315,2460.0,228,EXPENDITURE,1085550.0,DEPOSIT,1273782.0,both,both
17316,2460.0,228,INCOME,1283629.7,CHOICE,1193817.0,both,both
17317,2460.0,228,INCOME,1283629.7,DEPOSIT,1273782.0,both,both
17318,2461.0,327,CHOICE,217413.0,CARD,49400.0,both,both
17319,2461.0,327,CHOICE,217413.0,CHOICE,2190199.2,both,both
17320,2461.0,327,CHOICE,217413.0,DEPOSIT,2300452.0,both,both
17321,2461.0,327,EXPENDITURE,2022186.2,CARD,49400.0,both,both
17322,2461.0,327,EXPENDITURE,2022186.2,CHOICE,2190199.2,both,both
17323,2461.0,327,EXPENDITURE,2022186.2,DEPOSIT,2300452.0,both,both
17324,2461.0,327,INCOME,2315598.9,CARD,49400.0,both,both
17325,2461.0,327,INCOME,2315598.9,CHOICE,2190199.2,both,both
17326,2461.0,327,INCOME,2315598.9,DEPOSIT,2300452.0,both,both
17327,2463.0,346,EXPENDITURE,347938.4,ACCOUNT TRANSFER,98944.0,both,both
17328,2463.0,346,EXPENDITURE,347938.4,CHOICE,248994.4,both,both
17329,2463.0,346,EXPENDITURE,347938.4,DEPOSIT,1100.0,both,both
17330,2463.0,346,EXPENDITURE,347938.4,TRANSFER FROM ACCOUNT,385158.0,both,both
17331,2463.0,346,INCOME,396722.9,ACCOUNT TRANSFER,98944.0,both,both
17332,2463.0,346,INCOME,396722.9,CHOICE,248994.4,both,both
17333,2463.0,346,INCOME,396722.9,DEPOSIT,1100.0,both,both
17334,2463.0,346,INCOME,396722.9,TRANSFER FROM ACCOUNT,385158.0,both,both
17335,2465.0,161,EXPENDITURE,487687.8,ACCOUNT TRANSFER,203352.0,both,both
17336,2465.0,161,EXPENDITURE,487687.8,CHOICE,284335.8,both,both
17337,2465.0,161,EXPENDITURE,487687.8,DEPOSIT,515180.0,both,both
17338,2465.0,161,INCOME,518853.7,ACCOUNT TRANSFER,203352.0,both,both
17339,2465.0,161,INCOME,518853.7,CHOICE,284335.8,both,both
17340,2465.0,161,INCOME,518853.7,DEPOSIT,515180.0,both,both
17341,2466.0,183,CHOICE,143419.0,ACCOUNT TRANSFER,79430.0,both,both
17342,2466.0,183,CHOICE,143419.0,CHOICE,1100884.0,both,both
17343,2466.0,183,CHOICE,143419.0,DEPOSIT,8500.0,both,both
17344,2466.0,183,CHOICE,143419.0,TRANSFER FROM ACCOUNT,1244685.0,both,both
17345,2466.0,183,EXPENDITURE,1036895.0,ACCOUNT TRANSFER,79430.0,both,both
17346,2466.0,183,EXPENDITURE,1036895.0,CHOICE,1100884.0,both,both
17347,2466.0,183,EXPENDITURE,1036895.0,DEPOSIT,8500.0,both,both
17348,2466.0,183,EXPENDITURE,1036895.0,TRANSFER FROM ACCOUNT,1244685.0,both,both
17349,2466.0,183,INCOME,1260657.8,ACCOUNT TRANSFER,79430.0,both,both
17350,2466.0,183,INCOME,1260657.8,CHOICE,1100884.0,both,both
17351,2466.0,183,INCOME,1260657.8,DEPOSIT,8500.0,both,both
17352,2466.0,183,INCOME,1260657.8,TRANSFER FROM ACCOUNT,1244685.0,both,both
17353,2467.0,260,EXPENDITURE,293355.8,ACCOUNT TRANSFER,141328.0,both,both
17354,2467.0,260,EXPENDITURE,293355.8,CHOICE,152027.8,both,both
17355,2467.0,260,EXPENDITURE,293355.8,DEPOSIT,302384.0,both,both
17356,2467.0,260,INCOME,305901.9,ACCOUNT TRANSFER,141328.0,both,both
17357,2467.0,260,INCOME,305901.9,CHOICE,152027.8,both,both
17358,2467.0,260,INCOME,305901.9,DEPOSIT,302384.0,both,both
17359,2468.0,51,EXPENDITURE,50908.8,ACCOUNT TRANSFER,27952.0,both,both
17360,2468.0,51,EXPENDITURE,50908.8,CHOICE,22956.8,both,both
17361,2468.0,51,EXPENDITURE,50908.8,DEPOSIT,700.0,both,both
17362,2468.0,51,EXPENDITURE,50908.8,TRANSFER FROM ACCOUNT,68133.0,both,both
17363,2468.0,51,INCOME,69537.3,ACCOUNT TRANSFER,27952.0,both,both
17364,2468.0,51,INCOME,69537.3,CHOICE,22956.8,both,both
17365,2468.0,51,INCOME,69537.3,DEPOSIT,700.0,both,both
17366,2468.0,51,INCOME,69537.3,TRANSFER FROM ACCOUNT,68133.0,both,both
17367,2469.0,293,EXPENDITURE,286159.0,ACCOUNT TRANSFER,185696.0,both,both
17368,2469.0,293,EXPENDITURE,286159.0,CHOICE,100463.0,both,both
17369,2469.0,293,EXPENDITURE,286159.0,DEPOSIT,1000.0,both,both
17370,2469.0,293,EXPENDITURE,286159.0,TRANSFER FROM ACCOUNT,298440.0,both,both
17371,2469.0,293,INCOME,303634.1,ACCOUNT TRANSFER,185696.0,both,both
17372,2469.0,293,INCOME,303634.1,CHOICE,100463.0,both,both
17373,2469.0,293,INCOME,303634.1,DEPOSIT,1000.0,both,both
17374,2469.0,293,INCOME,303634.1,TRANSFER FROM ACCOUNT,298440.0,both,both
17375,2470.0,124,EXPENDITURE,81895.4,ACCOUNT TRANSFER,38418.0,both,both
17376,2470.0,124,EXPENDITURE,81895.4,CHOICE,43477.4,both,both
17377,2470.0,124,EXPENDITURE,81895.4,DEPOSIT,20500.0,both,both
17378,2470.0,124,EXPENDITURE,81895.4,TRANSFER FROM ACCOUNT,72792.0,both,both
17379,2470.0,124,INCOME,95043.8,ACCOUNT TRANSFER,38418.0,both,both
17380,2470.0,124,INCOME,95043.8,CHOICE,43477.4,both,both
17381,2470.0,124,INCOME,95043.8,DEPOSIT,20500.0,both,both
17382,2470.0,124,INCOME,95043.8,TRANSFER FROM ACCOUNT,72792.0,both,both
17383,2471.0,441,CHOICE,397282.0,ACCOUNT TRANSFER,258493.0,both,both
17384,2471.0,441,CHOICE,397282.0,CARD,57400.0,both,both
17385,2471.0,441,CHOICE,397282.0,CHOICE,1469912.0,both,both
17386,2471.0,441,CHOICE,397282.0,DEPOSIT,234936.0,both,both
17387,2471.0,441,CHOICE,397282.0,TRANSFER FROM ACCOUNT,1657568.0,both,both
17388,2471.0,441,EXPENDITURE,1388523.0,ACCOUNT TRANSFER,258493.0,both,both
17389,2471.0,441,EXPENDITURE,1388523.0,CARD,57400.0,both,both
17390,2471.0,441,EXPENDITURE,1388523.0,CHOICE,1469912.0,both,both
17391,2471.0,441,EXPENDITURE,1388523.0,DEPOSIT,234936.0,both,both
17392,2471.0,441,EXPENDITURE,1388523.0,TRANSFER FROM ACCOUNT,1657568.0,both,both
17393,2471.0,441,INCOME,1905721.2,ACCOUNT TRANSFER,258493.0,both,both
17394,2471.0,441,INCOME,1905721.2,CARD,57400.0,both,both
17395,2471.0,441,INCOME,1905721.2,CHOICE,1469912.0,both,both
17396,2471.0,441,INCOME,1905721.2,DEPOSIT,234936.0,both,both
17397,2471.0,441,INCOME,1905721.2,TRANSFER FROM ACCOUNT,1657568.0,both,both
17398,2472.0,355,EXPENDITURE,298596.4,ACCOUNT TRANSFER,135232.0,both,both
17399,2472.0,355,EXPENDITURE,298596.4,CHOICE,163364.4,both,both
17400,2472.0,355,EXPENDITURE,298596.4,DEPOSIT,400.0,both,both
17401,2472.0,355,EXPENDITURE,298596.4,TRANSFER FROM ACCOUNT,311811.0,both,both
17402,2472.0,355,INCOME,319555.3,ACCOUNT TRANSFER,135232.0,both,both
17403,2472.0,355,INCOME,319555.3,CHOICE,163364.4,both,both
17404,2472.0,355,INCOME,319555.3,DEPOSIT,400.0,both,both
17405,2472.0,355,INCOME,319555.3,TRANSFER FROM ACCOUNT,311811.0,both,both
17406,2473.0,593,EXPENDITURE,2293269.0,ACCOUNT TRANSFER,473348.0,both,both
17407,2473.0,593,EXPENDITURE,2293269.0,CARD,15300.0,both,both
17408,2473.0,593,EXPENDITURE,2293269.0,CHOICE,1804621.0,both,both
17409,2473.0,593,EXPENDITURE,2293269.0,DEPOSIT,2434321.5,both,both
17410,2473.0,593,INCOME,2452226.8,ACCOUNT TRANSFER,473348.0,both,both
17411,2473.0,593,INCOME,2452226.8,CARD,15300.0,both,both
17412,2473.0,593,INCOME,2452226.8,CHOICE,1804621.0,both,both
17413,2473.0,593,INCOME,2452226.8,DEPOSIT,2434321.5,both,both
17414,2474.0,168,CHOICE,28334.0,ACCOUNT TRANSFER,36920.0,both,both
17415,2474.0,168,CHOICE,28334.0,CHOICE,996834.0,both,both
17416,2474.0,168,CHOICE,28334.0,DEPOSIT,1078671.0,both,both
17417,2474.0,168,EXPENDITURE,1005420.0,ACCOUNT TRANSFER,36920.0,both,both
17418,2474.0,168,EXPENDITURE,1005420.0,CHOICE,996834.0,both,both
17419,2474.0,168,EXPENDITURE,1005420.0,DEPOSIT,1078671.0,both,both
17420,2474.0,168,INCOME,1083461.8,ACCOUNT TRANSFER,36920.0,both,both
17421,2474.0,168,INCOME,1083461.8,CHOICE,996834.0,both,both
17422,2474.0,168,INCOME,1083461.8,DEPOSIT,1078671.0,both,both
17423,2475.0,283,EXPENDITURE,288297.6,ACCOUNT TRANSFER,190120.0,both,both
17424,2475.0,283,EXPENDITURE,288297.6,CHOICE,98177.6,both,both
17425,2475.0,283,EXPENDITURE,288297.6,DEPOSIT,600.0,both,both
17426,2475.0,283,EXPENDITURE,288297.6,TRANSFER FROM ACCOUNT,310673.0,both,both
17427,2475.0,283,INCOME,316667.3,ACCOUNT TRANSFER,190120.0,both,both
17428,2475.0,283,INCOME,316667.3,CHOICE,98177.6,both,both
17429,2475.0,283,INCOME,316667.3,DEPOSIT,600.0,both,both
17430,2475.0,283,INCOME,316667.3,TRANSFER FROM ACCOUNT,310673.0,both,both
17431,2476.0,692,EXPENDITURE,1724809.4,ACCOUNT TRANSFER,658363.0,both,both
17432,2476.0,692,EXPENDITURE,1724809.4,CARD,9600.0,both,both
17433,2476.0,692,EXPENDITURE,1724809.4,CHOICE,1056846.4,both,both
17434,2476.0,692,EXPENDITURE,1724809.4,DEPOSIT,1814408.0,both,both
17435,2476.0,692,INCOME,1827905.0,ACCOUNT TRANSFER,658363.0,both,both
17436,2476.0,692,INCOME,1827905.0,CARD,9600.0,both,both
17437,2476.0,692,INCOME,1827905.0,CHOICE,1056846.4,both,both
17438,2476.0,692,INCOME,1827905.0,DEPOSIT,1814408.0,both,both
17439,2477.0,91,EXPENDITURE,178863.2,ACCOUNT TRANSFER,70148.0,both,both
17440,2477.0,91,EXPENDITURE,178863.2,CHOICE,108715.2,both,both
17441,2477.0,91,EXPENDITURE,178863.2,DEPOSIT,221067.0,both,both
17442,2477.0,91,INCOME,223295.3,ACCOUNT TRANSFER,70148.0,both,both
17443,2477.0,91,INCOME,223295.3,CHOICE,108715.2,both,both
